time,Y4_sat,angle_setpoint
0.137420,0.000000,0.000000
0.138507,0.000000,0.000000
0.139442,0.000000,0.000000
0.140421,0.000000,0.000000
0.141406,0.000000,0.000000
0.142430,0.000000,0.000000
0.143388,0.000000,0.000000
0.144418,0.000000,0.000000
0.145450,0.000000,0.000000
0.146394,0.000000,0.000000
0.147408,0.000000,0.000000
0.148442,0.000000,0.000000
0.149403,0.000000,0.000000
0.150369,0.000000,0.000000
0.151415,0.000000,0.000000
0.152620,0.000000,0.000000
0.153519,0.000000,0.000000
0.154504,0.000000,0.000000
0.155454,0.000000,0.000000
0.156469,0.000000,0.000000
0.157646,0.000000,0.000000
0.158460,0.000000,0.000000
0.159504,0.000000,0.000000
0.160410,0.000000,0.000000
0.161439,0.000000,0.000000
0.162416,0.000000,0.000000
0.163400,0.000000,0.000000
0.164405,0.000000,0.000000
0.165491,0.000000,0.000000
0.166470,0.000000,0.000000
0.167467,0.000000,0.000000
0.168483,0.000000,0.000000
0.169429,0.000000,0.000000
0.170485,0.000000,0.000000
0.171463,0.000000,0.000000
0.172473,0.000000,0.000000
0.173561,0.000000,0.000000
0.174548,0.000000,0.000000
0.175447,0.000000,0.000000
0.176395,0.000000,0.000000
0.177370,0.000000,0.000000
0.178406,0.000000,0.000000
0.179379,0.000000,0.000000
0.180464,0.000000,0.000000
0.181463,0.000000,0.000000
0.182424,0.000000,0.000000
0.183470,0.000000,0.000000
0.184413,0.000000,0.000000
0.185408,0.000000,0.000000
0.186530,0.000000,0.000000
0.187489,0.000000,0.000000
0.188447,0.000000,0.000000
0.189446,0.000000,0.000000
0.190448,0.000000,0.000000
0.191472,0.000000,0.000000
0.192475,0.000000,0.000000
0.193694,0.000000,0.000000
0.194476,0.000000,0.000000
0.195421,0.000000,0.000000
0.196412,0.000000,0.000000
0.197445,0.000000,0.000000
0.198397,0.000000,0.000000
0.199397,0.000000,0.000000
0.200508,0.000000,0.000000
0.201487,0.000000,0.000000
0.202436,0.000000,0.000000
0.203443,0.000000,0.000000
0.204392,0.000000,0.000000
0.205382,0.000000,0.000000
0.206385,0.000000,0.000000
0.207497,0.000000,0.000000
0.208541,0.000000,0.000000
0.209450,0.000000,0.000000
0.210474,0.000000,0.000000
0.211397,0.000000,0.000000
0.212412,0.000000,0.000000
0.213401,0.000000,0.000000
0.214447,0.000000,0.000000
0.215400,0.000000,0.000000
0.216522,0.000000,0.000000
0.217422,0.000000,0.000000
0.218412,0.000000,0.000000
0.219406,0.000000,0.000000
0.220410,0.000000,0.000000
0.221407,0.000000,0.000000
0.222402,0.000000,0.000000
0.223480,0.000000,0.000000
0.224373,0.000000,0.000000
0.225471,0.000000,0.000000
0.226413,0.000000,0.000000
0.227461,0.000000,0.000000
0.228696,0.000000,0.000000
0.229453,0.000000,0.000000
0.230450,0.000000,0.000000
0.231446,0.000000,0.000000
0.232414,0.000000,0.000000
0.233399,0.000000,0.000000
0.234379,0.000000,0.000000
0.235439,0.000000,0.000000
0.236439,0.000000,0.000000
0.237433,0.000000,0.000000
0.238465,0.000000,0.000000
0.239395,0.000000,0.000000
0.240374,0.000000,0.000000
0.241444,0.000000,0.000000
0.242494,0.000000,0.000000
0.243451,0.000000,0.000000
0.244468,0.000000,0.000000
0.245427,0.000000,0.000000
0.246436,0.000000,0.000000
0.247502,0.000000,0.000000
0.248452,0.000000,0.000000
0.249437,0.000000,0.000000
0.250424,0.000000,0.000000
0.251419,0.000000,0.000000
0.252466,0.000000,0.000000
0.253413,0.000000,0.000000
0.254402,0.000000,0.000000
0.255394,0.000000,0.000000
0.256467,0.000000,0.000000
0.257441,0.000000,0.000000
0.258470,0.000000,0.000000
0.259387,0.000000,0.000000
0.260410,0.000000,0.000000
0.261391,0.000000,0.000000
0.262420,0.000000,0.000000
0.263506,0.000000,0.000000
0.264410,0.000000,0.000000
0.265413,0.000000,0.000000
0.266395,0.000000,0.000000
0.267379,0.000000,0.000000
0.268390,0.000000,0.000000
0.269471,0.000000,0.000000
0.270476,0.000000,0.000000
0.271509,0.000000,0.000000
0.272425,0.000000,0.000000
0.273417,0.000000,0.000000
0.274426,0.000000,0.000000
0.275384,0.000000,0.000000
0.276410,0.000000,0.000000
0.277546,0.000000,0.000000
0.278533,0.000000,0.000000
0.279508,0.000000,0.000000
0.280433,0.000000,0.000000
0.281386,0.000000,0.000000
0.282419,0.000000,0.000000
0.283417,0.000000,0.000000
0.284415,0.000000,0.000000
0.285416,0.000000,0.000000
0.286387,0.000000,0.000000
0.287467,0.000000,0.000000
0.288395,0.000000,0.000000
0.289405,0.000000,0.000000
0.290487,0.000000,0.000000
0.291541,0.000000,0.000000
0.292469,0.000000,0.000000
0.293435,0.000000,0.000000
0.294473,0.000000,0.000000
0.295382,0.000000,0.000000
0.296419,0.000000,0.000000
0.297440,0.000000,0.000000
0.298468,0.000000,0.000000
0.299436,0.000000,0.000000
0.300416,0.000000,0.000000
0.301388,0.000000,0.000000
0.302418,0.000000,0.000000
0.303382,0.000000,0.000000
0.304419,0.000000,0.000000
0.305435,0.000000,0.000000
0.306416,0.000000,0.000000
0.307461,0.000000,0.000000
0.308399,0.000000,0.000000
0.309425,0.000000,0.000000
0.310501,0.000000,0.000000
0.311474,0.000000,0.000000
0.312416,0.000000,0.000000
0.313414,0.000000,0.000000
0.314447,0.000000,0.000000
0.315423,0.000000,0.000000
0.316407,0.000000,0.000000
0.317442,0.000000,0.000000
0.318485,0.000000,0.000000
0.319432,0.000000,0.000000
0.320407,0.000000,0.000000
0.321398,0.000000,0.000000
0.322379,0.000000,0.000000
0.323400,0.000000,0.000000
0.324406,0.000000,0.000000
0.325417,0.000000,0.000000
0.326505,0.000000,0.000000
0.327401,0.000000,0.000000
0.328395,0.000000,0.000000
0.329443,0.000000,0.000000
0.330408,0.000000,0.000000
0.331398,0.000000,0.000000
0.332437,0.000000,0.000000
0.333442,0.000000,0.000000
0.334483,0.000000,0.000000
0.335420,0.000000,0.000000
0.336412,0.000000,0.000000
0.337481,0.000000,0.000000
0.338465,0.000000,0.000000
0.339513,0.000000,0.000000
0.340460,0.000000,0.000000
0.341838,0.000000,0.000000
0.342469,0.000000,0.000000
0.343407,0.000000,0.000000
0.344384,0.000000,0.000000
0.345383,0.000000,0.000000
0.346463,0.000000,0.000000
0.347413,0.000000,0.000000
0.348451,0.000000,0.000000
0.349416,0.000000,0.000000
0.350411,0.000000,0.000000
0.351418,0.000000,0.000000
0.352388,0.000000,0.000000
0.353559,0.000000,0.000000
0.354476,0.000000,0.000000
0.355447,0.000000,0.000000
0.356444,0.000000,0.000000
0.357627,0.000000,0.000000
0.358424,0.000000,0.000000
0.359381,0.000000,0.000000
0.360434,0.000000,0.000000
0.361489,0.000000,0.000000
0.362444,0.000000,0.000000
0.363411,0.000000,0.000000
0.364402,0.000000,0.000000
0.365395,0.000000,0.000000
0.366394,0.000000,0.000000
0.367391,0.000000,0.000000
0.368455,0.000000,0.000000
0.369392,0.000000,0.000000
0.370412,0.000000,0.000000
0.371398,0.000000,0.000000
0.372446,0.000000,0.000000
0.373656,0.000000,0.000000
0.374508,0.000000,0.000000
0.375472,0.000000,0.000000
0.376425,0.000000,0.000000
0.377401,0.000000,0.000000
0.378470,0.000000,0.000000
0.379434,0.000000,0.000000
0.380423,0.000000,0.000000
0.381505,0.000000,0.000000
0.382415,0.000000,0.000000
0.383403,0.000000,0.000000
0.384402,0.000000,0.000000
0.385367,0.000000,0.000000
0.386395,0.000000,0.000000
0.387435,0.000000,0.000000
0.388537,0.000000,0.000000
0.389455,0.000000,0.000000
0.390455,0.000000,0.000000
0.391456,0.000000,0.000000
0.392689,0.000000,0.000000
0.393410,0.000000,0.000000
0.394389,0.000000,0.000000
0.395551,0.000000,0.000000
0.396417,0.000000,0.000000
0.397436,0.000000,0.000000
0.398407,0.000000,0.000000
0.399413,0.000000,0.000000
0.400413,0.000000,0.000000
0.401452,0.000000,0.000000
0.402444,0.000000,0.000000
0.403402,0.000000,0.000000
0.404394,0.000000,0.000000
0.405417,0.000000,0.000000
0.406414,0.000000,0.000000
0.407407,0.000000,0.000000
0.408490,0.000000,0.000000
0.409521,0.000000,0.000000
0.410472,0.000000,0.000000
0.411425,0.000000,0.000000
0.412513,0.000000,0.000000
0.413451,0.000000,0.000000
0.414403,0.000000,0.000000
0.415469,0.000000,0.000000
0.416479,0.000000,0.000000
0.417464,0.000000,0.000000
0.418420,0.000000,0.000000
0.419412,0.000000,0.000000
0.420434,0.000000,0.000000
0.421449,0.000000,0.000000
0.422443,0.000000,0.000000
0.423437,0.000000,0.000000
0.424413,0.000000,0.000000
0.425449,0.000000,0.000000
0.426424,0.000000,0.000000
0.427511,0.000000,0.000000
0.428443,0.000000,0.000000
0.429420,0.000000,0.000000
0.430442,0.000000,0.000000
0.431419,0.000000,0.000000
0.432387,0.000000,0.000000
0.433401,0.000000,0.000000
0.434410,0.000000,0.000000
0.435382,0.000000,0.000000
0.436514,0.000000,0.000000
0.437586,0.000000,0.000000
0.438482,0.000000,0.000000
0.439446,0.000000,0.000000
0.440437,0.000000,0.000000
0.441414,0.000000,0.000000
0.442384,0.000000,0.000000
0.443431,0.000000,0.000000
0.444408,0.000000,0.000000
0.445434,0.000000,0.000000
0.446381,0.000000,0.000000
0.447410,0.000000,0.000000
0.448377,0.000000,0.000000
0.449378,0.000000,0.000000
0.450644,0.000000,0.000000
0.451491,0.000000,0.000000
0.452406,0.000000,0.000000
0.453391,0.000000,0.000000
0.454403,0.000000,0.000000
0.455372,0.000000,0.000000
0.456417,0.000000,0.000000
0.457494,0.000000,0.000000
0.458528,0.000000,0.000000
0.459500,0.000000,0.000000
0.460641,0.000000,0.000000
0.461458,0.000000,0.000000
0.462471,0.000000,0.000000
0.463399,0.000000,0.000000
0.464467,0.000000,0.000000
0.465432,0.000000,0.000000
0.466413,0.000000,0.000000
0.467454,0.000000,0.000000
0.468407,0.000000,0.000000
0.469408,0.000000,0.000000
0.470403,0.000000,0.000000
0.471402,0.000000,0.000000
0.472433,0.000000,0.000000
0.473420,0.000000,0.000000
0.474412,0.000000,0.000000
0.475379,0.000000,0.000000
0.476419,0.000000,0.000000
0.477452,0.000000,0.000000
0.478625,0.000000,0.000000
0.479456,0.000000,0.000000
0.480441,0.000000,0.000000
0.481554,0.000000,0.000000
0.482465,0.000000,0.000000
0.483429,0.000000,0.000000
0.484416,0.000000,0.000000
0.485548,0.000000,0.000000
0.486447,0.000000,0.000000
0.487486,0.000000,0.000000
0.488468,0.000000,0.000000
0.489450,0.000000,0.000000
0.490390,0.000000,0.000000
0.491399,0.000000,0.000000
0.492482,0.000000,0.000000
0.493454,0.000000,0.000000
0.494433,0.000000,0.000000
0.495415,0.000000,0.000000
0.496408,0.000000,0.000000
0.497472,0.000000,0.000000
0.498455,0.000000,0.000000
0.499617,0.000000,0.000000
0.500707,0.000000,0.000000
0.501519,0.000000,0.000000
0.502505,0.000000,0.000000
0.503437,0.000000,0.000000
0.504394,0.000000,0.000000
0.505404,0.000000,0.000000
0.506460,0.000000,0.000000
0.507437,0.000000,0.000000
0.508442,0.000000,0.000000
0.509379,0.000000,0.000000
0.510379,0.000000,0.000000
0.511459,0.000000,0.000000
0.512405,0.000000,0.000000
0.513431,0.000000,0.000000
0.514494,0.000000,0.000000
0.515420,0.000000,0.000000
0.516414,0.000000,0.000000
0.517475,0.000000,0.000000
0.518395,0.000000,0.000000
0.519394,0.000000,0.000000
0.520504,0.000000,0.000000
0.521404,0.000000,0.000000
0.522404,0.000000,0.000000
0.523414,0.000000,0.000000
0.524382,0.000000,0.000000
0.525422,0.000000,0.000000
0.526467,0.000000,0.000000
0.527476,0.000000,0.000000
0.528459,0.000000,0.000000
0.529608,0.000000,0.000000
0.530502,0.000000,0.000000
0.531580,0.000000,0.000000
0.532417,0.000000,0.000000
0.533430,0.000000,0.000000
0.534454,0.000000,0.000000
0.535495,0.000000,0.000000
0.536530,0.000000,0.000000
0.537447,0.000000,0.000000
0.538401,0.000000,0.000000
0.539395,0.000000,0.000000
0.540474,0.000000,0.000000
0.541433,0.000000,0.000000
0.542453,0.000000,0.000000
0.543375,0.000000,0.000000
0.544403,0.000000,0.000000
0.545386,0.000000,0.000000
0.546434,0.000000,0.000000
0.547527,0.000000,0.000000
0.548501,0.000000,0.000000
0.549449,0.000000,0.000000
0.550412,0.000000,0.000000
0.551455,0.000000,0.000000
0.552371,0.000000,0.000000
0.553417,0.000000,0.000000
0.554526,0.000000,0.000000
0.555478,0.000000,0.000000
0.556443,0.000000,0.000000
0.557410,0.000000,0.000000
0.558428,0.000000,0.000000
0.559383,0.000000,0.000000
0.560404,0.000000,0.000000
0.561563,0.000000,0.000000
0.562609,0.000000,0.000000
0.563628,0.000000,0.000000
0.564517,0.000000,0.000000
0.565449,0.000000,0.000000
0.566472,0.000000,0.000000
0.567510,0.000000,0.000000
0.568618,0.000000,0.000000
0.569499,0.000000,0.000000
0.570417,0.000000,0.000000
0.571443,0.000000,0.000000
0.572406,0.000000,0.000000
0.573397,0.000000,0.000000
0.574401,0.000000,0.000000
0.575622,0.000000,0.000000
0.576516,0.000000,0.000000
0.577403,0.000000,0.000000
0.578452,0.000000,0.000000
0.579518,0.000000,0.000000
0.580526,0.000000,0.000000
0.581450,0.000000,0.000000
0.582521,0.000000,0.000000
0.583608,0.000000,0.000000
0.584483,0.000000,0.000000
0.585421,0.000000,0.000000
0.586418,0.000000,0.000000
0.587387,0.000000,0.000000
0.588394,0.000000,0.000000
0.589443,0.000000,0.000000
0.590457,0.000000,0.000000
0.591467,0.000000,0.000000
0.592408,0.000000,0.000000
0.593400,0.000000,0.000000
0.594417,0.000000,0.000000
0.595415,0.000000,0.000000
0.596475,0.000000,0.000000
0.597475,0.000000,0.000000
0.598442,0.000000,0.000000
0.599431,0.000000,0.000000
0.600418,0.000000,0.000000
0.601478,0.000000,0.000000
0.602432,0.000000,0.000000
0.603589,0.000000,0.000000
0.604416,0.000000,0.000000
0.605431,0.000000,0.000000
0.606425,0.000000,0.000000
0.607406,0.000000,0.000000
0.608431,0.000000,0.000000
0.609453,0.000000,0.000000
0.610603,0.000000,0.000000
0.611555,0.000000,0.000000
0.612480,0.000000,0.000000
0.613539,0.000000,0.000000
0.614432,0.000000,0.000000
0.615459,0.000000,0.000000
0.616488,0.000000,0.000000
0.617807,0.000000,0.000000
0.618589,0.000000,0.000000
0.619441,0.000000,0.000000
0.620404,0.000000,0.000000
0.621440,0.000000,0.000000
0.622413,0.000000,0.000000
0.623412,0.000000,0.000000
0.624468,0.000000,0.000000
0.625423,0.000000,0.000000
0.626499,0.000000,0.000000
0.627494,0.000000,0.000000
0.628435,0.000000,0.000000
0.629396,0.000000,0.000000
0.630482,0.000000,0.000000
0.631674,99.998901,0.000000
0.632444,0.000524,100.000000
0.633446,0.010039,100.000000
0.634444,0.040944,100.000000
0.635432,0.100765,100.000000
0.636404,0.183178,100.000000
0.637452,0.265165,100.000000
0.638544,0.330362,100.000000
0.639443,0.366295,100.000000
0.640418,0.396787,100.000000
0.641422,0.438093,100.000000
0.642442,0.503958,100.000000
0.643436,0.598085,100.000000
0.644475,0.722312,100.000000
0.645442,0.884871,100.000000
0.646471,1.076415,100.000000
0.647414,1.302831,100.000000
0.648422,1.563750,100.000000
0.649415,1.852379,100.000000
0.650453,2.169283,100.000000
0.651524,2.512554,100.000000
0.652498,2.899096,100.000000
0.653413,3.282559,100.000000
0.654408,3.694338,100.000000
0.655405,4.125227,100.000000
0.656398,4.573658,100.000000
0.657445,5.052198,100.000000
0.658506,5.546307,100.000000
0.659517,6.054621,100.000000
0.660546,6.560685,100.000000
0.661649,7.057230,100.000000
0.662443,7.594806,100.000000
0.663481,8.126018,100.000000
0.664456,8.681900,100.000000
0.665439,9.229332,100.000000
0.666476,9.794880,100.000000
0.667488,10.367031,100.000000
0.668466,10.950900,100.000000
0.669394,11.511623,100.000000
0.670409,12.094351,100.000000
0.671456,12.687407,100.000000
0.672580,13.296384,100.000000
0.673631,13.927042,100.000000
0.674627,14.513935,100.000000
0.675538,15.115734,100.000000
0.676430,15.702353,100.000000
0.677410,16.309467,100.000000
0.678394,16.918926,100.000000
0.679434,17.530533,100.000000
0.680465,18.186687,100.000000
0.681485,18.783848,100.000000
0.682467,19.394766,100.000000
0.683430,20.019400,100.000000
0.684392,20.633123,100.000000
0.685430,21.260363,100.000000
0.686434,21.882584,100.000000
0.687430,22.530535,100.000000
0.688438,23.154747,100.000000
0.689430,23.779818,100.000000
0.690472,24.405659,100.000000
0.691585,25.094278,100.000000
0.692449,25.671831,100.000000
0.693655,26.324501,100.000000
0.694562,26.952860,100.000000
0.695491,27.581690,100.000000
0.696554,28.223446,100.000000
0.697435,28.828196,100.000000
0.698388,29.452003,100.000000
0.699401,30.094891,100.000000
0.700467,30.725592,100.000000
0.701479,31.369078,100.000000
0.702411,32.000313,100.000000
0.703437,32.625542,100.000000
0.704414,33.263508,100.000000
0.705386,33.901630,100.000000
0.706392,34.533710,100.000000
0.707482,35.178482,100.000000
0.708457,35.829536,100.000000
0.709476,36.462173,100.000000
0.710500,37.107338,100.000000
0.711411,37.714920,100.000000
0.712434,38.347836,100.000000
0.713407,38.999660,100.000000
0.714665,39.657753,100.000000
0.715483,40.265705,100.000000
0.716387,40.898727,100.000000
0.717417,41.532120,100.000000
0.718421,42.171799,100.000000
0.719380,42.805206,100.000000
0.720409,43.444885,100.000000
0.721511,44.103378,100.000000
0.722477,44.736786,100.000000
0.723493,45.363922,100.000000
0.724405,45.997330,100.000000
0.725403,46.624550,100.000000
0.726401,47.264618,100.000000
0.727381,47.898411,100.000000
0.728416,48.544754,100.000000
0.729442,49.178547,100.000000
0.730415,49.818615,100.000000
0.731402,50.452408,100.000000
0.732403,51.086201,100.000000
0.733395,51.726269,100.000000
0.734417,52.360062,100.000000
0.735440,53.012680,100.000000
0.736414,53.640198,100.000000
0.737408,54.273991,100.000000
0.738540,54.964260,100.000000
0.739525,55.560402,100.000000
0.740437,56.187920,100.000000
0.741445,56.846813,100.000000
0.742499,57.486881,100.000000
0.743533,58.114399,100.000000
0.744556,58.760742,100.000000
0.745499,59.388260,100.000000
0.746415,60.009502,100.000000
0.747398,60.649570,100.000000
0.748397,61.283363,100.000000
0.749457,61.942257,100.000000
0.750466,62.569775,100.000000
0.751505,63.228668,100.000000
0.752389,63.831085,100.000000
0.753402,64.471443,100.000000
0.754447,65.105621,100.000000
0.755446,65.752357,100.000000
0.756528,66.411652,100.000000
0.757437,67.026993,100.000000
0.758444,67.667450,100.000000
0.759400,68.301628,100.000000
0.760392,68.929527,100.000000
0.761413,69.576263,100.000000
0.762438,70.204163,100.000000
0.763634,70.888573,100.000000
0.764399,71.485077,100.000000
0.765402,72.125534,100.000000
0.766398,72.759712,100.000000
0.767472,73.400169,100.000000
0.768552,74.059464,100.000000
0.769431,74.674805,100.000000
0.770434,75.327820,100.000000
0.771542,75.999672,100.000000
0.772439,76.583618,100.000000
0.773446,77.224075,100.000000
0.774395,77.858253,100.000000
0.775401,78.498711,100.000000
0.776501,79.126610,100.000000
0.777524,79.804741,100.000000
0.778541,80.451477,100.000000
0.779411,81.047981,100.000000
0.780462,81.707275,100.000000
0.781409,82.328896,100.000000
0.782384,82.956795,100.000000
0.783439,83.590973,100.000000
0.784487,84.250267,100.000000
0.785465,84.878166,100.000000
0.786490,85.524902,100.000000
0.787422,86.152802,100.000000
0.788437,86.786980,100.000000
0.789567,87.439995,100.000000
0.790552,88.086731,100.000000
0.791555,88.733467,100.000000
0.792448,89.355087,100.000000
0.793454,89.970428,100.000000
0.794454,90.623444,100.000000
0.795528,91.282738,100.000000
0.796412,91.891800,100.000000
0.797494,92.538536,100.000000
0.798504,93.204109,100.000000
0.799432,93.800613,100.000000
0.800423,94.447350,100.000000
0.801439,95.081528,100.000000
0.802406,95.709427,100.000000
0.803409,96.356163,100.000000
0.804419,96.990341,100.000000
0.805478,97.643356,100.000000
0.806474,98.277534,100.000000
0.807499,98.911713,100.000000
0.808468,99.545891,100.000000
0.809411,100.180069,100.000000
0.810424,100.820526,100.000000
0.811478,101.448425,100.000000
0.812439,102.101440,100.000000
0.813468,102.748177,100.000000
0.814441,103.376076,100.000000
0.815430,103.997696,100.000000
0.816773,104.694664,100.000000
0.817652,105.310005,100.000000
0.818485,105.937904,100.000000
0.819438,106.553246,100.000000
0.820411,107.193703,100.000000
0.821389,107.821602,100.000000
0.822395,108.462059,100.000000
0.823413,109.096237,100.000000
0.824402,109.736694,100.000000
0.825403,110.377151,100.000000
0.826538,111.030167,100.000000
0.827409,111.651787,100.000000
0.828416,112.292244,100.000000
0.829393,112.926422,100.000000
0.830387,113.560600,100.000000
0.831390,114.194778,100.000000
0.832420,114.841515,100.000000
0.833431,115.488251,100.000000
0.834411,116.116150,100.000000
0.835429,116.762886,100.000000
0.836409,117.397064,100.000000
0.837438,118.031242,100.000000
0.838445,118.677979,100.000000
0.839602,119.318436,100.000000
0.840479,119.952614,100.000000
0.841475,120.580513,100.000000
0.842580,121.233528,100.000000
0.843425,121.855148,100.000000
0.844413,122.489326,100.000000
0.845409,123.136063,100.000000
0.846422,123.763962,100.000000
0.847427,124.410698,100.000000
0.848434,125.038597,100.000000
0.849417,125.679054,100.000000
0.850405,126.313232,100.000000
0.851394,126.947411,100.000000
0.852412,127.594147,100.000000
0.853440,128.234314,100.000000
0.854485,128.880264,100.000000
0.855413,129.501129,100.000000
0.856432,130.147079,100.000000
0.857412,130.780487,100.000000
0.858421,131.413895,100.000000
0.859417,132.053574,100.000000
0.860678,132.718338,100.000000
0.861602,133.358017,100.000000
0.862402,133.966339,100.000000
0.863414,134.606018,100.000000
0.864414,135.239426,100.000000
0.865411,135.879105,100.000000
0.866437,136.506241,100.000000
0.867542,137.158463,100.000000
0.868415,137.791870,100.000000
0.869399,138.425278,100.000000
0.870473,139.058685,100.000000
0.871416,139.692093,100.000000
0.872431,140.331772,100.000000
0.873415,140.965179,100.000000
0.874457,141.623672,100.000000
0.875401,142.244537,100.000000
0.876437,142.890488,100.000000
0.877406,143.517624,100.000000
0.878405,144.151031,100.000000
0.879591,144.790710,100.000000
0.880395,145.430389,100.000000
0.881479,146.088882,100.000000
0.882445,146.716019,100.000000
0.883413,147.343155,100.000000
0.884402,147.976562,100.000000
0.885391,148.609970,100.000000
0.886405,149.249649,100.000000
0.887404,149.883057,100.000000
0.888470,150.554092,100.000000
0.889440,151.174957,100.000000
0.890518,151.814636,100.000000
0.891471,152.460587,100.000000
0.892456,153.087723,100.000000
0.893493,153.714859,100.000000
0.894597,154.354538,100.000000
0.895545,155.006760,100.000000
0.896646,155.640167,100.000000
0.897448,156.261032,100.000000
0.898425,156.900711,100.000000
0.899393,157.527847,100.000000
0.900402,158.161255,100.000000
0.901468,158.807205,100.000000
0.902452,159.453156,100.000000
0.903427,160.080292,100.000000
0.904398,160.707428,100.000000
0.905410,161.347107,100.000000
0.906391,161.980515,100.000000
0.907408,162.620193,100.000000
0.908419,163.253601,100.000000
0.909601,163.930908,100.000000
0.910606,164.558044,100.000000
0.911476,165.191452,100.000000
0.912435,165.812317,100.000000
0.913435,166.445724,100.000000
0.914393,167.079132,100.000000
0.915588,167.775253,100.000000
0.916488,168.371033,100.000000
0.917436,168.991898,100.000000
0.918420,169.631577,100.000000
0.919407,170.264984,100.000000
0.920397,170.898392,100.000000
0.921418,171.538071,100.000000
0.922435,172.177750,100.000000
0.923392,172.811157,100.000000
0.924435,173.450836,100.000000
0.925493,174.090515,100.000000
0.926459,174.730194,100.000000
0.927498,175.382416,100.000000
0.928454,176.015823,100.000000
0.929572,176.649231,100.000000
0.930807,177.370438,100.000000
