MCU_linear_response.csvtime,Y4_sat,angle_setpoint
0.921544,9.988419,9.992517
0.922511,10.003541,10.007340
0.923523,10.018514,10.022762
0.924511,10.033786,10.037735
0.925490,10.048609,10.052558
0.926527,10.063731,10.068429
0.927536,10.079003,10.083701
0.928567,10.095174,10.099273
0.929533,10.110296,10.114245
0.930491,10.124670,10.128769
0.931584,10.139792,10.145538
0.932482,10.155065,10.159163
0.933381,10.170037,10.172938
0.934602,10.185309,10.190007
0.935542,10.201180,10.205279
0.936528,10.216003,10.220551
0.937493,10.231126,10.235075
0.938580,10.246099,10.251545
0.939481,10.261371,10.265470
0.940463,10.276493,10.280592
0.941546,10.291765,10.296463
0.942562,10.307786,10.312035
0.943515,10.322609,10.326558
0.944525,10.337731,10.341830
0.945544,10.354201,10.357701
0.946484,10.367826,10.371776
0.947478,10.382949,10.386898
0.948509,10.398071,10.402769
0.949768,10.413793,10.421485
0.950516,10.429214,10.433014
0.951490,10.444037,10.447837
0.952552,10.459459,10.464007
0.953483,10.474582,10.478381
0.954484,10.489405,10.493354
0.955526,10.504377,10.509375
0.956517,10.520398,10.524347
0.957493,10.535371,10.539021
0.958540,10.550344,10.554892
0.959561,10.565466,10.570463
0.960481,10.580588,10.584538
0.961496,10.596010,10.599959
0.962530,10.611133,10.615381
0.963710,10.627752,10.633648
0.964574,10.642276,10.646674
0.966150,10.665034,10.670780
0.966633,10.674767,10.678267
0.967486,10.687044,10.691143
0.968515,10.702167,10.706415
0.969732,10.717888,10.724682
0.970514,10.733010,10.736959
0.971587,10.748582,10.753280
0.972540,10.763105,10.767653
0.973518,10.778228,10.782476
0.974501,10.793350,10.797599
0.975482,10.808323,10.812422
0.976492,10.823595,10.827694
0.977495,10.839616,10.843116
0.978513,10.854139,10.858388
0.979474,10.869411,10.873361
0.980580,10.885283,10.889980
0.981486,10.899656,10.903755
0.982480,10.914928,10.918878
0.983503,10.929901,10.934599
0.984491,10.945473,10.949272
0.985475,10.960445,10.964395
0.986515,10.975718,10.979966
0.987502,10.990840,10.994939
0.988490,11.005813,11.009912
0.989483,11.021085,11.025184
0.990608,11.036357,11.041803
0.991508,11.052078,11.056027
0.992543,11.067201,11.071749
0.993538,11.082024,11.087021
0.994496,11.097146,11.101245
0.995499,11.112867,11.116367
0.996572,11.127990,11.132688
0.997601,11.144160,11.148409
0.998594,11.158834,11.163382
0.999541,11.173806,11.177755
1.000558,11.189078,11.193626
1.001544,11.203752,11.208300
1.002502,11.218874,11.222973
1.003518,11.234146,11.238395
1.004536,11.249418,11.253817
1.005734,11.267236,11.272083
1.006498,11.279963,11.283912
1.007542,11.294935,11.299334
1.008517,11.310507,11.314306
1.009502,11.325330,11.329279
1.010506,11.340452,11.344551
1.011509,11.355724,11.359973
1.012767,11.371146,11.378389
1.013621,11.387167,11.391715
1.014563,11.401391,11.405340
1.015493,11.417112,11.420612
1.016568,11.431636,11.436184
1.017526,11.446609,11.451306
1.018513,11.462030,11.466129
1.019482,11.477602,11.481102
1.020493,11.492575,11.496524
1.021594,11.507398,11.512095
1.022567,11.522820,11.527218
1.023512,11.537642,11.542340
1.024499,11.552915,11.556864
1.025559,11.568935,11.573184
1.026497,11.584208,11.587708
1.027723,11.599480,11.603878
1.028685,11.614602,11.620049
1.029512,11.629126,11.633374
1.030562,11.644098,11.649395
1.031478,11.659370,11.663320
1.032600,11.675391,11.680089
1.033627,11.690514,11.695960
1.034612,11.706834,11.710933
1.035513,11.720459,11.724558
1.036514,11.735432,11.739680
1.037483,11.750554,11.754503
1.038428,11.765527,11.768428
1.039528,11.781548,11.785796
1.040574,11.796670,11.801517
1.041490,11.811343,11.815292
1.042610,11.826466,11.831613
1.043716,11.841738,11.846286
1.044488,11.857010,11.860959
1.045526,11.872108,11.875932
1.046587,11.887432,11.893001
1.047574,11.903500,11.907674
1.048493,11.917484,11.921898
1.049504,11.932581,11.937020
1.050538,11.948003,11.952742
1.051485,11.962976,11.967115
1.052519,11.978098,11.982837
1.053594,11.993819,11.998259
1.054686,12.009241,12.015627
1.055524,12.024513,12.028503
1.056506,12.039336,12.043476
1.057505,12.054159,12.058748
1.058481,12.069282,12.073421
1.059544,12.084853,12.089742
1.060522,12.100574,12.104415
1.061498,12.115248,12.119388
1.062499,12.130220,12.134660
1.063476,12.145193,12.149483
1.064403,12.160166,12.163407
1.065457,12.175438,12.179728
1.066499,12.190710,12.195299
1.067535,12.205982,12.211170
1.068520,12.221404,12.226293
1.069494,12.236526,12.241116
1.070572,12.251799,12.256837
1.071687,12.267969,12.273906
1.072488,12.282193,12.286483
1.073561,12.297016,12.302354
1.074880,12.313935,12.322567
1.075537,12.328010,12.332599
1.076529,12.343282,12.347871
1.077541,12.358254,12.363143
1.078486,12.373377,12.377666
1.079465,12.388200,12.392489
1.080541,12.403472,12.408360
1.081538,12.419193,12.423782
1.082585,12.434465,12.439504
1.083468,12.448989,12.453279
1.084482,12.464111,12.468551
1.085481,12.479383,12.483673
1.086477,12.494506,12.498796
1.087526,12.509628,12.514517
1.088509,12.525649,12.529639
1.089606,12.540322,12.544911
1.090488,12.555594,12.559884
1.091501,12.570867,12.575006
1.092477,12.585839,12.589979
1.093397,12.600812,12.604053
1.094523,12.616084,12.621122
1.095501,12.632255,12.635945
1.096536,12.646479,12.651217
1.097560,12.661751,12.666789
1.098516,12.676873,12.681612
1.099395,12.691996,12.695237
1.100472,12.707268,12.711707
1.101541,12.722540,12.727878
1.102561,12.738111,12.743150
1.103527,12.753683,12.757673
1.104535,12.769105,12.773095
1.105785,12.783479,12.791961
1.106503,12.799200,12.803190
1.107560,12.814472,12.818612
1.108470,12.829744,12.833136
1.109545,12.844418,12.848557
1.110482,12.859839,12.863830
1.111521,12.874513,12.879251
1.112529,12.889785,12.894823
1.113466,12.905057,12.909197
1.114484,12.920030,12.924319
1.115497,12.935452,12.939741
1.116517,12.951173,12.955163
1.117575,12.965696,12.971034
1.118566,12.980968,12.985857
1.119487,12.996241,13.000381
1.120485,13.011213,13.015503
1.121607,13.026485,13.032572
1.122600,13.042356,13.047844
1.123490,13.057329,13.061319
1.124494,13.072452,13.076741
1.125481,13.087424,13.091564
1.126481,13.102696,13.106836
1.127389,13.117519,13.120761
1.128527,13.132792,13.138129
1.129566,13.148064,13.153102
1.130562,13.163785,13.168224
1.131469,13.178837,13.182898
1.132484,13.193754,13.198020
1.133478,13.209124,13.213292
1.134398,13.224342,13.227067
1.135476,13.239862,13.243537
1.136559,13.255318,13.259857
1.137557,13.271189,13.275279
1.138527,13.285862,13.289803
1.139484,13.301134,13.304626
1.140566,13.315807,13.320796
1.141485,13.331229,13.334870
1.142480,13.346202,13.350142
1.143595,13.361624,13.366313
1.144598,13.378094,13.382034
1.145527,13.392917,13.396109
1.146493,13.407141,13.410932
1.147481,13.422113,13.426054
1.148532,13.437386,13.441925
1.149502,13.452658,13.456598
1.150529,13.467930,13.472469
1.151642,13.483052,13.488490
1.152705,13.498324,13.504361
1.153530,13.513597,13.517238
1.154551,13.529018,13.533109
1.155522,13.543692,13.547782
1.156531,13.558964,13.563354
1.157682,13.576332,13.580572
1.158594,13.590107,13.594946
1.159572,13.605229,13.609320
1.160540,13.620801,13.624143
1.161661,13.636522,13.641212
1.162589,13.650746,13.655136
1.163523,13.665719,13.670109
1.164521,13.681141,13.685381
1.165583,13.697311,13.700653
1.166538,13.712134,13.715775
1.167555,13.726508,13.731197
1.168591,13.741481,13.746769
1.169503,13.756753,13.760694
1.170571,13.772325,13.777014
1.171530,13.787746,13.791388
1.172616,13.803318,13.808307
1.173585,13.818141,13.822231
1.174587,13.832814,13.837354
1.175499,13.848236,13.852027
1.176484,13.863209,13.867000
1.177540,13.878331,13.882871
1.178560,13.894053,13.898442
1.179554,13.909175,13.913714
1.180547,13.924597,13.928388
1.181505,13.939420,13.943211
1.182477,13.954392,13.958183
1.183404,13.969515,13.972108
1.184478,13.984787,13.988578
1.185521,14.000658,14.004599
1.186507,14.015331,14.019571
1.187483,14.030454,14.034394
1.188629,14.045876,14.051613
1.189506,14.061297,14.064939
1.190482,14.076270,14.080061
1.191528,14.091093,14.095483
1.192502,14.106814,14.110605
1.193500,14.121787,14.125877
1.194486,14.136760,14.140700
1.195537,14.152032,14.156571
1.196488,14.167154,14.170945
1.197474,14.182127,14.186068
1.198519,14.197549,14.202088
1.199561,14.214318,14.217959
1.200505,14.228542,14.232183
1.201623,14.243216,14.247755
1.202482,14.258787,14.262279
1.203470,14.273460,14.277251
1.204479,14.288583,14.292523
1.205511,14.303759,14.308095
1.206531,14.319826,14.323816
1.207524,14.334406,14.338789
1.208623,14.349581,14.355708
1.209485,14.364458,14.368734
1.210605,14.379674,14.384156
1.211578,14.394647,14.399728
1.212522,14.410069,14.414850
1.213570,14.426389,14.430422
1.214536,14.441062,14.445395
1.215770,14.456184,14.463961
1.216534,14.471307,14.475639
1.217631,14.487028,14.491361
1.218486,14.501252,14.505435
1.219598,14.516674,14.521755
1.220555,14.532096,14.536878
1.221515,14.547069,14.551102
1.222679,14.562041,14.567422
1.223564,14.577164,14.582095
1.224533,14.592136,14.597218
1.225473,14.607409,14.611741
1.226477,14.622980,14.627013
1.227548,14.638103,14.642435
1.228509,14.653225,14.658007
1.229535,14.668347,14.673429
1.230672,14.683769,14.689749
1.231639,14.699041,14.703673
1.232530,14.714314,14.718347
1.233566,14.729436,14.734667
1.234520,14.745157,14.748891
1.235513,14.760130,14.764163
1.236512,14.774803,14.779435
1.237595,14.789926,14.795007
1.238582,14.805347,14.810878
1.239531,14.820320,14.824802
1.240514,14.835443,14.840374
1.241496,14.851314,14.855047
1.242490,14.865987,14.870469
1.243480,14.880960,14.885292
1.244502,14.896232,14.900714
1.245485,14.911354,14.915986
1.246475,14.926476,14.930809
1.247490,14.941749,14.946381
1.248531,14.957021,14.962252
1.249514,14.972592,14.976925
1.250525,14.987565,14.992347
1.251645,15.003286,15.009266
1.252521,15.017810,15.022741
1.253491,15.033082,15.037564
1.254539,15.048504,15.053136
1.255645,15.064225,15.070055
1.256490,15.078599,15.082932
1.257402,15.093721,15.097006
1.258524,15.109143,15.113925
1.259517,15.124266,15.128898
1.260470,15.139238,15.143721
1.261612,15.154660,15.160939
1.262538,15.170082,15.175163
1.263510,15.185055,15.189687
1.264496,15.200027,15.204510
1.265546,15.215300,15.220531
1.266487,15.230572,15.234755
1.267481,15.245567,15.250326
1.268569,15.261238,15.266497
1.269483,15.276758,15.280721
1.270660,15.292429,15.298089
1.271640,15.308250,15.313361
1.272507,15.322866,15.326687
1.273486,15.337471,15.341360
1.274493,15.352893,15.356483
1.275530,15.368165,15.372354
1.276516,15.383437,15.387476
1.277472,15.398260,15.402149
1.278491,15.413832,15.417421
1.279489,15.428804,15.432544
1.280528,15.444226,15.447816
1.281496,15.459349,15.462938
1.282592,15.475519,15.479857
1.283535,15.490342,15.493932
1.284531,15.504866,15.509054
1.285490,15.520737,15.523727
1.286487,15.535110,15.538850
1.287531,15.550233,15.554571
1.288511,15.565505,15.569544
1.289498,15.581226,15.584966
1.290574,15.596349,15.600837
1.291684,15.612819,15.617307
1.292591,15.626294,15.631830
1.293530,15.641566,15.645905
1.294496,15.656838,15.660877
1.295497,15.672111,15.675850
1.296534,15.687532,15.691571
1.297482,15.702805,15.706244
1.298501,15.718077,15.721816
1.299516,15.732900,15.736639
1.300495,15.748322,15.751911
1.301483,15.763144,15.766884
1.302504,15.778716,15.782455
1.303492,15.793689,15.797578
1.304474,15.808661,15.812251
1.305476,15.823784,15.827673
1.306496,15.839505,15.843095
1.307472,15.854178,15.857918
1.308489,15.869301,15.873190
1.309672,15.884573,15.891307
1.310543,15.900145,15.904333
1.311541,15.915267,15.919605
1.312530,15.930389,15.934428
1.313517,15.945811,15.949551
1.314471,15.960634,15.964374
1.315476,15.975757,15.979496
1.316495,15.991029,15.994918
1.317496,16.006260,16.010256
1.318517,16.021435,16.025927
1.319479,16.036312,16.040543
1.320500,16.051338,16.056063
1.321479,16.066513,16.071131
1.322553,16.083473,16.087706
1.323519,16.096863,16.102623
1.324532,16.112484,16.117842
1.325766,16.127659,16.136074
1.326722,16.145311,16.151293
1.327490,16.157667,16.163347
1.328529,16.173037,16.178867
1.329478,16.188255,16.193634
1.330644,16.206036,16.211264
1.331526,16.218843,16.224524
1.332512,16.234213,16.239893
1.333484,16.249281,16.254810
1.334488,16.264500,16.270330
1.335483,16.279869,16.285398
1.336473,16.295088,16.300617
1.337648,16.310307,16.317041
1.338642,16.327333,16.333014
1.339525,16.341196,16.347328
1.340534,16.357193,16.362698
1.341552,16.371841,16.377464
1.342483,16.387863,16.392834
1.343512,16.402817,16.407751
1.344651,16.418686,16.424929
1.345527,16.434555,16.438791
1.346490,16.449661,16.453709
1.347546,16.464960,16.469681
1.348530,16.480179,16.485050
1.349502,16.495548,16.499968
1.350487,16.510767,16.515036
1.351637,16.526136,16.532515
1.352553,16.541506,16.546679
1.353503,16.556875,16.561144
1.354473,16.571943,16.576061
1.355601,16.587162,16.591431
1.356483,16.602381,16.606649
1.357402,16.617449,16.620663
1.358492,16.632969,16.637388
1.359508,16.648941,16.652758
1.360514,16.663858,16.668278
1.361517,16.679228,16.683496
1.362489,16.694597,16.698715
1.363456,16.709364,16.713482
1.364479,16.724733,16.729153
1.365545,16.739952,16.745125
1.366555,16.755924,16.760494
1.367504,16.770992,16.775261
1.368542,16.786814,16.791082
1.369514,16.801731,16.806150
1.370567,16.816498,16.821218
1.371498,16.831867,16.836287
1.372532,16.847990,16.852108
1.373553,16.862907,16.867628
1.374509,16.877825,16.882244
1.375497,16.893646,16.897614
1.376484,16.908413,16.912531
1.377483,16.923481,16.927750
1.378498,16.938850,16.943270
1.379520,16.954521,16.959091
1.380510,16.969891,16.974009
1.381525,16.985109,16.989679
1.382515,17.000177,17.004597
1.383486,17.015245,17.019514
1.384498,17.030464,17.034883
1.385650,17.045984,17.052664
1.386498,17.061806,17.065924
1.387534,17.076874,17.081444
1.388507,17.092394,17.096512
1.389485,17.107010,17.111429
1.390472,17.122379,17.126648
1.391488,17.137598,17.142017
1.392488,17.153269,17.157387
1.393494,17.168337,17.172606
1.394485,17.183556,17.187824
1.395486,17.198774,17.203194
1.396387,17.213993,17.217207
1.397470,17.229362,17.233631
1.398485,17.244581,17.249151
1.399481,17.259951,17.264219
1.400537,17.275320,17.280643
1.402282,17.294004,17.306259
1.402961,17.312538,17.317410
1.403481,17.321278,17.325546
1.404488,17.336647,17.340916
1.405510,17.351866,17.356436
1.406494,17.367085,17.371353
1.407498,17.382454,17.387024
1.408513,17.397823,17.402544
1.409489,17.413042,17.417311
1.410486,17.428261,17.432680
1.411412,17.443480,17.446693
1.412481,17.458849,17.463118
1.413495,17.474068,17.478487
1.414506,17.489588,17.494158
1.415762,17.505108,17.512541
1.416487,17.520176,17.524294
1.417493,17.535395,17.539814
1.418490,17.551367,17.555183
1.419463,17.565983,17.570101
1.420494,17.581352,17.585621
1.421499,17.596722,17.600990
1.422565,17.612392,17.617264
1.423495,17.627460,17.631729
1.424513,17.642378,17.647099
1.425479,17.657898,17.662016
1.426381,17.672966,17.676180
1.427477,17.688185,17.692604
1.428488,17.704157,17.708124
1.429510,17.719074,17.723644
1.430477,17.734444,17.738712
1.431495,17.749662,17.754082
1.432407,17.764730,17.768095
1.433538,17.780552,17.785122
1.434522,17.795620,17.800341
1.435547,17.810989,17.816011
1.436581,17.826660,17.831682
1.437526,17.842331,17.846298
1.438663,17.857700,17.862873
1.439565,17.873371,17.877489
1.440481,17.887384,17.891653
1.441551,17.902452,17.907776
1.442630,17.918425,17.924200
1.443511,17.933493,17.937611
1.444475,17.948410,17.952679
1.445484,17.963779,17.968048
1.446470,17.978848,17.983267
1.447474,17.994217,17.998486
1.448680,18.009586,18.016115
1.449542,18.025709,18.030279
1.450574,18.040325,18.045649
1.451495,18.055695,18.059813
1.452495,18.071215,18.075333
1.453499,18.085981,18.090853
1.454476,18.101351,18.105619
1.455610,18.116720,18.123098
1.456563,18.132542,18.137564
1.457508,18.147610,18.152029
1.458504,18.162828,18.167097
1.459516,18.178499,18.182768
1.460497,18.193869,18.197836
1.461531,18.208485,18.213356
1.462500,18.224155,18.228424
1.463527,18.239374,18.243793
1.464490,18.254894,18.259012
1.465568,18.269812,18.275587
1.466497,18.285482,18.289751
1.467492,18.300678,18.304819
1.468612,18.316090,18.321997
1.469517,18.331806,18.335558
1.470511,18.347958,18.350927
1.471539,18.362423,18.366749
1.472504,18.377642,18.381516
1.473467,18.392860,18.396433
1.474468,18.408079,18.411802
1.475477,18.423298,18.426870
1.476505,18.439421,18.442842
1.477480,18.454338,18.457760
1.478498,18.469557,18.473280
1.479677,18.486282,18.490608
1.480707,18.501953,18.506279
1.481552,18.515364,18.519840
1.482470,18.530733,18.534306
1.483539,18.546103,18.550127
1.484595,18.562677,18.566099
1.485587,18.577143,18.581318
1.486609,18.592211,18.596687
1.487531,18.607128,18.610851
1.488512,18.622950,18.626522
1.489561,18.637716,18.642494
1.490726,18.653990,18.659672
1.491834,18.669058,18.675192
1.492528,18.684126,18.687849
1.493533,18.699194,18.703068
1.494615,18.714262,18.717834
1.495482,18.729631,18.733053
1.496419,18.744549,18.747217
1.497503,18.760220,18.763943
1.498728,18.776493,18.782627
1.499509,18.790657,18.794682
1.500490,18.806177,18.809750
1.501539,18.821245,18.825571
1.502492,18.836615,18.840338
1.503485,18.851984,18.855406
1.504930,18.868258,18.875597
1.505592,18.883024,18.887350
1.506517,18.898092,18.901665
1.507523,18.913311,18.917336
1.508506,18.928379,18.932404
1.509525,18.943748,18.947472
1.510488,18.959269,18.962540
1.511499,18.974337,18.978210
1.512477,18.989706,18.993128
1.513494,19.005075,19.008497
1.514483,19.020294,19.023867
1.515523,19.036116,19.039688
1.516477,19.050882,19.054304
1.517487,19.066101,19.069674
1.518838,19.082224,19.090317
1.519508,19.097292,19.100563
1.520694,19.112360,19.118193
1.521495,19.127277,19.131151
1.522478,19.142496,19.146069
1.523487,19.157715,19.161438
1.524488,19.172934,19.176657
1.525563,19.188906,19.193232
1.526496,19.204124,19.207396
1.527489,19.219042,19.222614
1.528514,19.234261,19.238436
1.529481,19.250082,19.253504
1.530515,19.264849,19.268873
1.531490,19.280067,19.283791
1.532585,19.296190,19.300667
1.533526,19.310806,19.314831
1.534494,19.326628,19.329899
1.535496,19.341696,19.345118
1.536539,19.356613,19.360939
1.537490,19.372435,19.375706
1.538517,19.387352,19.391075
1.539542,19.403023,19.406897
1.540536,19.418543,19.421814
1.541561,19.433912,19.437635
1.542579,19.448830,19.453156
1.543591,19.463747,19.468826
1.544498,19.478966,19.482990
1.545491,19.494184,19.497908
1.546526,19.510458,19.513578
1.547514,19.525225,19.528797
1.548475,19.540142,19.543865
1.549496,19.555361,19.559235
1.550485,19.570580,19.574453
1.551490,19.585903,19.589672
1.552546,19.601078,19.605644
1.553740,19.618038,19.623274
1.554547,19.632023,19.636082
1.555647,19.646603,19.653561
1.556492,19.661484,19.666218
1.557465,19.677004,19.681286
1.558479,19.692072,19.696655
1.559481,19.707291,19.712025
1.560572,19.723715,19.728750
1.561545,19.738482,19.743517
1.562524,19.753700,19.758585
1.563506,19.769070,19.773352
1.564490,19.784439,19.788570
1.565472,19.799206,19.803789
1.566669,19.814575,19.820665
1.567681,19.830849,19.835884
1.568533,19.845917,19.850349
1.569489,19.860382,19.865116
1.570510,19.875601,19.880636
1.571667,19.890820,19.898417
1.572472,19.906340,19.910622
1.573496,19.921709,19.926443
1.574521,19.936928,19.942114
1.575514,19.952599,19.957031
1.576473,19.967516,19.971949
1.577481,19.982584,19.987318
1.578459,19.997803,20.002386
1.579468,20.013172,20.017756
1.580548,20.028391,20.033728
1.581538,20.044514,20.049549
1.582501,20.059582,20.064014
1.583462,20.074499,20.078781
1.584484,20.089718,20.094301
1.585473,20.104937,20.109520
1.586741,20.120306,20.128807
1.587736,20.136881,20.143272
1.588563,20.151346,20.156683
1.589497,20.166866,20.171148
1.590506,20.181633,20.186367
1.591493,20.196852,20.201435
1.592465,20.212673,20.216654
1.593473,20.227289,20.231873
1.594649,20.243261,20.249954
1.595511,20.258028,20.263214
1.596483,20.273247,20.277981
1.597483,20.288465,20.293049
1.598470,20.303835,20.308418
1.599463,20.318903,20.323637
1.600466,20.334272,20.338856
1.601576,20.349642,20.355431
1.602652,20.365614,20.372307
1.603484,20.380531,20.385115
1.604508,20.395901,20.400484
1.605476,20.410818,20.415401
1.606461,20.426037,20.430620
1.607461,20.441256,20.445839
1.608522,20.456625,20.461962
1.609506,20.472296,20.476578
1.610564,20.487213,20.492701
1.611643,20.503336,20.508673
1.612465,20.517801,20.522385
1.613460,20.532869,20.537603
1.614469,20.548389,20.552822
1.615525,20.563608,20.568794
1.616608,20.579731,20.584314
1.617536,20.594799,20.599684
1.618530,20.610620,20.614902
1.619478,20.624784,20.629368
1.620496,20.640305,20.644888
1.621481,20.655523,20.660107
1.622538,20.670893,20.676079
1.623503,20.686785,20.690996
1.624551,20.701738,20.706516
1.625527,20.718065,20.722036
1.626563,20.732714,20.737255
1.627463,20.747972,20.751570
1.628476,20.763382,20.766939
1.629487,20.778601,20.782309
1.630491,20.794271,20.797678
1.631502,20.809189,20.813198
1.632471,20.824709,20.828115
1.633472,20.839777,20.843334
1.634476,20.855146,20.858553
1.635389,20.870365,20.872717
1.636499,20.886036,20.889442
1.637567,20.902611,20.905867
1.638467,20.916473,20.919880
1.639508,20.931843,20.935249
1.640492,20.947514,20.950769
1.641503,20.962280,20.965988
1.642456,20.977348,20.980906
1.643516,20.992868,20.997028
1.644477,21.008238,21.011644
1.645520,21.023306,21.027466
1.646560,21.038675,21.042835
1.647550,21.054195,21.058054
1.648532,21.069113,21.072971
1.649658,21.084482,21.090601
1.650548,21.100304,21.104012
1.651831,21.115673,21.123299
1.652511,21.130892,21.134449
1.653498,21.145809,21.149366
1.654475,21.161179,21.164585
1.655559,21.176247,21.181009
1.656499,21.191465,21.195023
1.657559,21.207739,21.211447
1.658519,21.222958,21.226364
1.659498,21.238026,21.241282
1.660534,21.253244,21.256952
1.661536,21.268463,21.272322
1.662575,21.284285,21.288445
1.663486,21.298599,21.302307
1.664518,21.313969,21.318129
1.665518,21.329639,21.333197
1.666496,21.344557,21.348114
1.667483,21.360228,21.363634
1.668478,21.374994,21.378551
1.669465,21.390213,21.393921
1.670478,21.405432,21.408989
1.671482,21.421103,21.424660
1.672571,21.436171,21.440632
1.673495,21.451691,21.455399
1.674499,21.466759,21.470467
1.675499,21.482279,21.485987
1.676497,21.497347,21.501356
1.677506,21.513168,21.516726
1.678673,21.530195,21.533903
1.679571,21.543907,21.548218
1.680626,21.560030,21.564491
1.681556,21.574194,21.578655
1.682672,21.589865,21.595531
1.683643,21.604782,21.609394
1.684567,21.620604,21.624311
1.685627,21.635973,21.640585
1.686509,21.650589,21.654146
1.687470,21.665958,21.669214
1.688485,21.680876,21.684584
1.689471,21.696095,21.699802
1.690471,21.711464,21.715021
1.691514,21.726683,21.730843
1.692493,21.743107,21.746061
1.693632,21.758024,21.763239
1.694484,21.773092,21.776649
1.695494,21.788225,21.791868
1.696495,21.803400,21.806936
1.697471,21.818129,21.822155
1.698580,21.833303,21.838428
1.699659,21.849073,21.855305
1.700529,21.864277,21.868414
1.701813,21.880550,21.886194
1.702922,21.896975,21.904577
1.703529,21.910385,21.914673
1.704537,21.924700,21.929741
1.705495,21.940069,21.944658
1.706516,21.955740,21.960178
1.707476,21.970959,21.975096
1.708498,21.985725,21.990465
1.709488,22.000944,22.005684
1.710489,22.016314,22.020903
1.711853,22.031532,22.041546
1.712524,22.047203,22.051943
1.713515,22.063025,22.067162
1.714531,22.077942,22.082682
1.715475,22.093010,22.097298
1.716466,22.107927,22.112516
1.717475,22.123146,22.127735
1.718456,22.138515,22.142954
1.719531,22.153885,22.159227
1.720519,22.169556,22.174446
1.721644,22.185678,22.191624
1.722642,22.199993,22.206390
1.723494,22.215363,22.219650
1.724570,22.230280,22.236074
1.725532,22.247005,22.250841
1.726687,22.261169,22.266512
1.727526,22.276991,22.281580
1.728534,22.291908,22.296799
1.729529,22.306976,22.312168
1.730507,22.322195,22.327236
1.731486,22.337564,22.342003
1.732489,22.352633,22.357222
1.733556,22.367851,22.373796
1.734517,22.383823,22.388111
1.735479,22.398741,22.403179
1.736458,22.413960,22.418247
1.737468,22.429028,22.433617
1.738466,22.444246,22.448835
1.739459,22.459616,22.464054
1.740773,22.475437,22.483341
1.741589,22.491108,22.496601
1.742534,22.507080,22.511066
1.743501,22.521244,22.525833
1.744509,22.536463,22.541203
1.745487,22.551682,22.556120
1.746516,22.566900,22.571489
1.747680,22.581968,22.589420
1.748586,22.597940,22.603132
1.749491,22.613008,22.617447
1.750504,22.627926,22.632816
1.751518,22.643446,22.648487
1.752509,22.658966,22.663404
1.753489,22.674185,22.678322
1.754592,22.689253,22.694595
1.755603,22.705225,22.710115
1.756509,22.719841,22.724581
1.757484,22.735060,22.739649
1.758534,22.751635,22.755621
1.759458,22.765497,22.769936
1.760463,22.780565,22.785305
1.761604,22.796236,22.801729
1.762510,22.811455,22.816345
1.763491,22.826824,22.831413
1.764483,22.842043,22.846632
1.765481,22.857262,22.861851
1.766468,22.872629,22.877069
1.767473,22.888041,22.892288
1.768535,22.903757,22.908562
1.769505,22.919779,22.923328
1.770526,22.934580,22.938999
1.771511,22.950542,22.954218
1.772484,22.965460,22.968985
1.773448,22.980528,22.982847
1.774577,22.996349,23.000326
1.775557,23.011719,23.015846
1.776567,23.026787,23.031216
1.777526,23.042608,23.046133
1.778532,23.057676,23.061352
1.779544,23.072744,23.076420
1.780652,23.087963,23.092844
1.781501,23.103031,23.106707
1.782538,23.119003,23.122528
1.783536,23.134222,23.137596
1.784606,23.149139,23.153267
1.785484,23.164358,23.167883
1.786493,23.179577,23.183102
1.787494,23.194796,23.198471
1.788476,23.209864,23.213539
1.789670,23.225534,23.231621
1.790526,23.240904,23.244730
1.791533,23.256123,23.260099
1.792483,23.271191,23.274715
1.793487,23.286259,23.289934
1.794464,23.301628,23.305153
1.795483,23.316847,23.320522
1.796521,23.332819,23.336193
1.797506,23.347736,23.351412
1.798639,23.363106,23.367535
1.799635,23.379229,23.383507
1.800527,23.393543,23.397068
1.801501,23.408913,23.412739
1.802562,23.424282,23.428259
1.803571,23.440857,23.443930
1.804594,23.455322,23.459902
1.805512,23.470390,23.473915
1.806565,23.485308,23.489285
1.807500,23.500677,23.504503
1.808485,23.515896,23.519270
1.809510,23.530964,23.535091
1.810534,23.546635,23.550461
1.811509,23.561703,23.565378
1.812480,23.576771,23.580446
1.813486,23.592140,23.595665
1.814477,23.607359,23.610884
1.815379,23.622578,23.625048
1.816498,23.637947,23.641623
1.817506,23.654070,23.657444
1.818475,23.668837,23.672211
1.819492,23.684055,23.687580
1.820524,23.699726,23.703552
1.821626,23.715096,23.720127
1.822512,23.730314,23.733839
1.823531,23.745382,23.749208
1.824532,23.760752,23.764729
1.825681,23.776121,23.781002
1.826511,23.791189,23.794714
1.827487,23.806408,23.809933
1.828501,23.821476,23.825151
1.829484,23.836845,23.840370
1.830626,23.852667,23.857698
1.831564,23.868488,23.872314
1.832506,23.883556,23.886328
1.833593,23.898821,23.902752
1.834482,23.912954,23.916765
1.835681,23.931849,23.935299
1.836499,23.943155,23.947805
1.837506,23.958181,23.962873
1.838492,23.973654,23.978092
1.839471,23.988560,23.993160
1.840526,24.003778,24.009283
1.841489,24.019299,24.023899
1.842481,24.034367,24.039118
1.843405,24.049585,24.052980
1.844577,24.065105,24.070610
1.845904,24.083036,24.091103
1.846550,24.096296,24.101048
1.847506,24.111214,24.115814
1.848479,24.126131,24.130732
1.849469,24.141500,24.146101
1.850678,24.156719,24.161320
1.851576,24.172842,24.177744
